drug_id,pdb_id,Energy,pose_file_name
r2_gen_290637,3BZ3,-9.56,r2_gen_290637_3BZ3_best_docking_pose.mol2
r2_gen_114773,3BZ3,-9.14,r2_gen_114773_3BZ3_best_docking_pose.mol2
r2_gen_229778,3BZ3,-9.85,r2_gen_229778_3BZ3_best_docking_pose.mol2
r2_gen_209187,3BZ3,-9.07,r2_gen_209187_3BZ3_best_docking_pose.mol2
r2_gen_35979,3BZ3,-10.81,r2_gen_35979_3BZ3_best_docking_pose.mol2
r2_gen_99028,3BZ3,-7.45,r2_gen_99028_3BZ3_best_docking_pose.mol2
r2_gen_243788,3BZ3,-8.28,r2_gen_243788_3BZ3_best_docking_pose.mol2
r2_gen_119122,3BZ3,-9.6,r2_gen_119122_3BZ3_best_docking_pose.mol2
r2_gen_215890,3BZ3,-9.83,r2_gen_215890_3BZ3_best_docking_pose.mol2
r2_gen_162163,3BZ3,-8.05,r2_gen_162163_3BZ3_best_docking_pose.mol2
r2_gen_139002,3BZ3,-8.69,r2_gen_139002_3BZ3_best_docking_pose.mol2
r2_gen_271603,3BZ3,-8.64,r2_gen_271603_3BZ3_best_docking_pose.mol2
r2_gen_31556,3BZ3,-10.26,r2_gen_31556_3BZ3_best_docking_pose.mol2
r2_gen_103139,3BZ3,-8.7,r2_gen_103139_3BZ3_best_docking_pose.mol2
r2_gen_238015,3BZ3,-10.81,r2_gen_238015_3BZ3_best_docking_pose.mol2
r2_gen_94510,3BZ3,-9.01,r2_gen_94510_3BZ3_best_docking_pose.mol2
r2_gen_6438,3BZ3,-9.46,r2_gen_6438_3BZ3_best_docking_pose.mol2
r2_gen_103941,3BZ3,-9.73,r2_gen_103941_3BZ3_best_docking_pose.mol2
r2_gen_215579,3BZ3,-8.68,r2_gen_215579_3BZ3_best_docking_pose.mol2
r2_gen_275665,3BZ3,-9.05,r2_gen_275665_3BZ3_best_docking_pose.mol2
r2_gen_172993,3BZ3,-8.59,r2_gen_172993_3BZ3_best_docking_pose.mol2
r2_gen_283144,3BZ3,-8.59,r2_gen_283144_3BZ3_best_docking_pose.mol2
r2_gen_153708,3BZ3,-7.42,r2_gen_153708_3BZ3_best_docking_pose.mol2
r2_gen_276636,3BZ3,-10.0,r2_gen_276636_3BZ3_best_docking_pose.mol2
r2_gen_6657,3BZ3,-10.34,r2_gen_6657_3BZ3_best_docking_pose.mol2
r2_gen_39565,3BZ3,-8.38,r2_gen_39565_3BZ3_best_docking_pose.mol2
r2_gen_277147,3BZ3,-8.68,r2_gen_277147_3BZ3_best_docking_pose.mol2
r2_gen_105684,3BZ3,-9.33,r2_gen_105684_3BZ3_best_docking_pose.mol2
r2_gen_117921,3BZ3,-8.38,r2_gen_117921_3BZ3_best_docking_pose.mol2
r2_gen_152018,3BZ3,-10.73,r2_gen_152018_3BZ3_best_docking_pose.mol2
r2_gen_140354,3BZ3,-7.09,r2_gen_140354_3BZ3_best_docking_pose.mol2
r2_gen_146662,3BZ3,-9.22,r2_gen_146662_3BZ3_best_docking_pose.mol2
r2_gen_44027,3BZ3,-7.85,r2_gen_44027_3BZ3_best_docking_pose.mol2
r2_gen_229128,3BZ3,-8.79,r2_gen_229128_3BZ3_best_docking_pose.mol2
r2_gen_37597,3BZ3,-9.56,r2_gen_37597_3BZ3_best_docking_pose.mol2
r2_gen_101752,3BZ3,-9.47,r2_gen_101752_3BZ3_best_docking_pose.mol2
r2_gen_81079,3BZ3,-10.78,r2_gen_81079_3BZ3_best_docking_pose.mol2
r2_gen_285236,3BZ3,-7.54,r2_gen_285236_3BZ3_best_docking_pose.mol2
r2_gen_14185,3BZ3,-8.72,r2_gen_14185_3BZ3_best_docking_pose.mol2
r2_gen_8494,3BZ3,-6.64,r2_gen_8494_3BZ3_best_docking_pose.mol2
r2_gen_57908,3BZ3,-8.89,r2_gen_57908_3BZ3_best_docking_pose.mol2
r2_gen_69659,3BZ3,-8.27,r2_gen_69659_3BZ3_best_docking_pose.mol2
r2_gen_169169,3BZ3,-7.66,r2_gen_169169_3BZ3_best_docking_pose.mol2
r2_gen_281876,3BZ3,-7.59,r2_gen_281876_3BZ3_best_docking_pose.mol2
r2_gen_283445,3BZ3,-7.82,r2_gen_283445_3BZ3_best_docking_pose.mol2
r2_gen_209454,3BZ3,-7.43,r2_gen_209454_3BZ3_best_docking_pose.mol2
r2_gen_114288,3BZ3,-6.99,r2_gen_114288_3BZ3_best_docking_pose.mol2
r2_gen_201885,3BZ3,-8.79,r2_gen_201885_3BZ3_best_docking_pose.mol2
r2_gen_6006,3BZ3,-10.41,r2_gen_6006_3BZ3_best_docking_pose.mol2
r2_gen_242990,3BZ3,-8.53,r2_gen_242990_3BZ3_best_docking_pose.mol2
r2_gen_16306,3BZ3,-9.75,r2_gen_16306_3BZ3_best_docking_pose.mol2
r2_gen_133848,3BZ3,-9.41,r2_gen_133848_3BZ3_best_docking_pose.mol2
r2_gen_161162,3BZ3,-7.34,r2_gen_161162_3BZ3_best_docking_pose.mol2
r2_gen_40064,3BZ3,-7.28,r2_gen_40064_3BZ3_best_docking_pose.mol2
r2_gen_178392,3BZ3,-10.02,r2_gen_178392_3BZ3_best_docking_pose.mol2
r2_gen_84510,3BZ3,-9.97,r2_gen_84510_3BZ3_best_docking_pose.mol2
r2_gen_209254,3BZ3,-7.18,r2_gen_209254_3BZ3_best_docking_pose.mol2
r2_gen_100072,3BZ3,-9.15,r2_gen_100072_3BZ3_best_docking_pose.mol2
r2_gen_55231,3BZ3,-8.85,r2_gen_55231_3BZ3_best_docking_pose.mol2
r2_gen_227573,3BZ3,-8.14,r2_gen_227573_3BZ3_best_docking_pose.mol2
r2_gen_86495,3BZ3,-8.19,r2_gen_86495_3BZ3_best_docking_pose.mol2
r2_gen_244557,3BZ3,-8.01,r2_gen_244557_3BZ3_best_docking_pose.mol2
r2_gen_302146,3BZ3,-9.38,r2_gen_302146_3BZ3_best_docking_pose.mol2
r2_gen_271583,3BZ3,-8.39,r2_gen_271583_3BZ3_best_docking_pose.mol2
r2_gen_134987,3BZ3,-6.88,r2_gen_134987_3BZ3_best_docking_pose.mol2
r2_gen_179558,3BZ3,-9.09,r2_gen_179558_3BZ3_best_docking_pose.mol2
r2_gen_153089,3BZ3,-8.38,r2_gen_153089_3BZ3_best_docking_pose.mol2
r2_gen_250710,3BZ3,-8.65,r2_gen_250710_3BZ3_best_docking_pose.mol2
r2_gen_226028,3BZ3,-7.28,r2_gen_226028_3BZ3_best_docking_pose.mol2
r2_gen_123563,3BZ3,-9.97,r2_gen_123563_3BZ3_best_docking_pose.mol2
r2_gen_74684,3BZ3,-9.67,r2_gen_74684_3BZ3_best_docking_pose.mol2
r2_gen_83846,3BZ3,-9.82,r2_gen_83846_3BZ3_best_docking_pose.mol2
r2_gen_58724,3BZ3,-9.29,r2_gen_58724_3BZ3_best_docking_pose.mol2
r2_gen_260187,3BZ3,-9.35,r2_gen_260187_3BZ3_best_docking_pose.mol2
r2_gen_299806,3BZ3,-7.46,r2_gen_299806_3BZ3_best_docking_pose.mol2
r2_gen_60379,3BZ3,-9.3,r2_gen_60379_3BZ3_best_docking_pose.mol2
r2_gen_244869,3BZ3,-6.9,r2_gen_244869_3BZ3_best_docking_pose.mol2
r2_gen_301916,3BZ3,-8.7,r2_gen_301916_3BZ3_best_docking_pose.mol2
r2_gen_153820,3BZ3,-8.79,r2_gen_153820_3BZ3_best_docking_pose.mol2
r2_gen_250377,3BZ3,-10.63,r2_gen_250377_3BZ3_best_docking_pose.mol2
r2_gen_244794,3BZ3,-9.24,r2_gen_244794_3BZ3_best_docking_pose.mol2
r2_gen_257549,3BZ3,-8.75,r2_gen_257549_3BZ3_best_docking_pose.mol2
r2_gen_257040,3BZ3,-10.5,r2_gen_257040_3BZ3_best_docking_pose.mol2
r2_gen_132039,3BZ3,-7.33,r2_gen_132039_3BZ3_best_docking_pose.mol2
r2_gen_160349,3BZ3,-8.81,r2_gen_160349_3BZ3_best_docking_pose.mol2
r2_gen_78386,3BZ3,-10.11,r2_gen_78386_3BZ3_best_docking_pose.mol2
r2_gen_796,3BZ3,-7.97,r2_gen_796_3BZ3_best_docking_pose.mol2
r2_gen_85854,3BZ3,-9.99,r2_gen_85854_3BZ3_best_docking_pose.mol2
r2_gen_283820,3BZ3,-5.07,r2_gen_283820_3BZ3_best_docking_pose.mol2
r2_gen_301033,3BZ3,-7.13,r2_gen_301033_3BZ3_best_docking_pose.mol2
r2_gen_43704,3BZ3,-6.57,r2_gen_43704_3BZ3_best_docking_pose.mol2
r2_gen_198229,3BZ3,-9.91,r2_gen_198229_3BZ3_best_docking_pose.mol2
r2_gen_271850,3BZ3,-7.39,r2_gen_271850_3BZ3_best_docking_pose.mol2
r2_gen_173434,3BZ3,-9.45,r2_gen_173434_3BZ3_best_docking_pose.mol2
r2_gen_247848,3BZ3,-9.29,r2_gen_247848_3BZ3_best_docking_pose.mol2
r2_gen_155933,3BZ3,-7.54,r2_gen_155933_3BZ3_best_docking_pose.mol2
r2_gen_293704,3BZ3,-9.0,r2_gen_293704_3BZ3_best_docking_pose.mol2
r2_gen_223315,3BZ3,-10.45,r2_gen_223315_3BZ3_best_docking_pose.mol2
r2_gen_30071,3BZ3,-8.63,r2_gen_30071_3BZ3_best_docking_pose.mol2
r2_gen_172632,3BZ3,-7.88,r2_gen_172632_3BZ3_best_docking_pose.mol2
r2_gen_12240,3BZ3,-10.7,r2_gen_12240_3BZ3_best_docking_pose.mol2
r2_gen_167735,3BZ3,-9.74,r2_gen_167735_3BZ3_best_docking_pose.mol2
r2_gen_264201,3BZ3,-9.25,r2_gen_264201_3BZ3_best_docking_pose.mol2
r2_gen_51459,3BZ3,-8.29,r2_gen_51459_3BZ3_best_docking_pose.mol2
r2_gen_54185,3BZ3,-8.56,r2_gen_54185_3BZ3_best_docking_pose.mol2
r2_gen_21994,3BZ3,-10.48,r2_gen_21994_3BZ3_best_docking_pose.mol2
r2_gen_221864,3BZ3,-6.88,r2_gen_221864_3BZ3_best_docking_pose.mol2
r2_gen_13798,3BZ3,-10.22,r2_gen_13798_3BZ3_best_docking_pose.mol2
r2_gen_100662,3BZ3,-9.81,r2_gen_100662_3BZ3_best_docking_pose.mol2
r2_gen_4942,3BZ3,-7.45,r2_gen_4942_3BZ3_best_docking_pose.mol2
r2_gen_71731,3BZ3,-9.29,r2_gen_71731_3BZ3_best_docking_pose.mol2
r2_gen_175522,3BZ3,-10.36,r2_gen_175522_3BZ3_best_docking_pose.mol2
r2_gen_31057,3BZ3,-7.44,r2_gen_31057_3BZ3_best_docking_pose.mol2
r2_gen_117877,3BZ3,-8.57,r2_gen_117877_3BZ3_best_docking_pose.mol2
r2_gen_12138,3BZ3,-8.96,r2_gen_12138_3BZ3_best_docking_pose.mol2
r2_gen_252039,3BZ3,-7.38,r2_gen_252039_3BZ3_best_docking_pose.mol2
r2_gen_140216,3BZ3,-8.37,r2_gen_140216_3BZ3_best_docking_pose.mol2
r2_gen_222337,3BZ3,-7.97,r2_gen_222337_3BZ3_best_docking_pose.mol2
r2_gen_284356,3BZ3,-7.76,r2_gen_284356_3BZ3_best_docking_pose.mol2
r2_gen_7031,3BZ3,-9.39,r2_gen_7031_3BZ3_best_docking_pose.mol2
r2_gen_79206,3BZ3,-10.8,r2_gen_79206_3BZ3_best_docking_pose.mol2
r2_gen_145564,3BZ3,-7.57,r2_gen_145564_3BZ3_best_docking_pose.mol2
r2_gen_52286,3BZ3,-6.8,r2_gen_52286_3BZ3_best_docking_pose.mol2
r2_gen_64738,3BZ3,-8.19,r2_gen_64738_3BZ3_best_docking_pose.mol2
r2_gen_13996,3BZ3,-9.7,r2_gen_13996_3BZ3_best_docking_pose.mol2
r2_gen_94937,3BZ3,-9.2,r2_gen_94937_3BZ3_best_docking_pose.mol2
r2_gen_44591,3BZ3,-9.37,r2_gen_44591_3BZ3_best_docking_pose.mol2
r2_gen_202650,3BZ3,-9.42,r2_gen_202650_3BZ3_best_docking_pose.mol2
r2_gen_203507,3BZ3,-9.8,r2_gen_203507_3BZ3_best_docking_pose.mol2
r2_gen_195364,3BZ3,-9.82,r2_gen_195364_3BZ3_best_docking_pose.mol2
r2_gen_287523,3BZ3,-7.43,r2_gen_287523_3BZ3_best_docking_pose.mol2
r2_gen_24455,3BZ3,-9.95,r2_gen_24455_3BZ3_best_docking_pose.mol2
r2_gen_112760,3BZ3,-7.73,r2_gen_112760_3BZ3_best_docking_pose.mol2
r2_gen_114123,3BZ3,-10.2,r2_gen_114123_3BZ3_best_docking_pose.mol2
r2_gen_237227,3BZ3,-9.39,r2_gen_237227_3BZ3_best_docking_pose.mol2
r2_gen_217801,3BZ3,-8.83,r2_gen_217801_3BZ3_best_docking_pose.mol2
r2_gen_116269,3BZ3,-9.77,r2_gen_116269_3BZ3_best_docking_pose.mol2
r2_gen_8036,3BZ3,-10.51,r2_gen_8036_3BZ3_best_docking_pose.mol2
r2_gen_91244,3BZ3,-9.55,r2_gen_91244_3BZ3_best_docking_pose.mol2
r2_gen_303004,3BZ3,-8.3,r2_gen_303004_3BZ3_best_docking_pose.mol2
r2_gen_218380,3BZ3,-10.43,r2_gen_218380_3BZ3_best_docking_pose.mol2
r2_gen_172990,3BZ3,-7.73,r2_gen_172990_3BZ3_best_docking_pose.mol2
r2_gen_5060,3BZ3,-7.68,r2_gen_5060_3BZ3_best_docking_pose.mol2
r2_gen_11268,3BZ3,-8.55,r2_gen_11268_3BZ3_best_docking_pose.mol2
r2_gen_156980,3BZ3,-8.59,r2_gen_156980_3BZ3_best_docking_pose.mol2
r2_gen_270084,3BZ3,-6.98,r2_gen_270084_3BZ3_best_docking_pose.mol2
r2_gen_148400,3BZ3,-9.62,r2_gen_148400_3BZ3_best_docking_pose.mol2
r2_gen_89916,3BZ3,-8.23,r2_gen_89916_3BZ3_best_docking_pose.mol2
r2_gen_16496,3BZ3,-8.68,r2_gen_16496_3BZ3_best_docking_pose.mol2
r2_gen_80683,3BZ3,-8.11,r2_gen_80683_3BZ3_best_docking_pose.mol2
r2_gen_41572,3BZ3,-10.52,r2_gen_41572_3BZ3_best_docking_pose.mol2
r2_gen_60383,3BZ3,-9.35,r2_gen_60383_3BZ3_best_docking_pose.mol2
r2_gen_78096,3BZ3,-7.35,r2_gen_78096_3BZ3_best_docking_pose.mol2
r2_gen_293295,3BZ3,-9.95,r2_gen_293295_3BZ3_best_docking_pose.mol2
r2_gen_133570,3BZ3,-9.14,r2_gen_133570_3BZ3_best_docking_pose.mol2
r2_gen_280561,3BZ3,-8.99,r2_gen_280561_3BZ3_best_docking_pose.mol2
r2_gen_65418,3BZ3,-8.8,r2_gen_65418_3BZ3_best_docking_pose.mol2
r2_gen_227683,3BZ3,-7.96,r2_gen_227683_3BZ3_best_docking_pose.mol2
r2_gen_290224,3BZ3,-8.06,r2_gen_290224_3BZ3_best_docking_pose.mol2
r2_gen_112767,3BZ3,-9.79,r2_gen_112767_3BZ3_best_docking_pose.mol2
r2_gen_63695,3BZ3,-8.85,r2_gen_63695_3BZ3_best_docking_pose.mol2
r2_gen_41685,3BZ3,-8.07,r2_gen_41685_3BZ3_best_docking_pose.mol2
r2_gen_268257,3BZ3,-7.27,r2_gen_268257_3BZ3_best_docking_pose.mol2
r2_gen_34218,3BZ3,-10.19,r2_gen_34218_3BZ3_best_docking_pose.mol2
r2_gen_33690,3BZ3,-8.17,r2_gen_33690_3BZ3_best_docking_pose.mol2
r2_gen_216143,3BZ3,-8.03,r2_gen_216143_3BZ3_best_docking_pose.mol2
r2_gen_239940,3BZ3,-9.66,r2_gen_239940_3BZ3_best_docking_pose.mol2
r2_gen_187911,3BZ3,-7.29,r2_gen_187911_3BZ3_best_docking_pose.mol2
r2_gen_93897,3BZ3,-8.46,r2_gen_93897_3BZ3_best_docking_pose.mol2
r2_gen_289645,3BZ3,-9.05,r2_gen_289645_3BZ3_best_docking_pose.mol2
r2_gen_91999,3BZ3,-8.11,r2_gen_91999_3BZ3_best_docking_pose.mol2
r2_gen_67227,3BZ3,-9.48,r2_gen_67227_3BZ3_best_docking_pose.mol2
r2_gen_261807,3BZ3,-9.5,r2_gen_261807_3BZ3_best_docking_pose.mol2
r2_gen_213805,3BZ3,-8.35,r2_gen_213805_3BZ3_best_docking_pose.mol2
r2_gen_142393,3BZ3,-8.19,r2_gen_142393_3BZ3_best_docking_pose.mol2
r2_gen_173549,3BZ3,-7.55,r2_gen_173549_3BZ3_best_docking_pose.mol2
r2_gen_246210,3BZ3,-7.28,r2_gen_246210_3BZ3_best_docking_pose.mol2
r2_gen_59616,3BZ3,-7.37,r2_gen_59616_3BZ3_best_docking_pose.mol2
r2_gen_137807,3BZ3,-9.17,r2_gen_137807_3BZ3_best_docking_pose.mol2
r2_gen_155937,3BZ3,-8.12,r2_gen_155937_3BZ3_best_docking_pose.mol2
r2_gen_138228,3BZ3,-9.8,r2_gen_138228_3BZ3_best_docking_pose.mol2
r2_gen_122683,3BZ3,-7.6,r2_gen_122683_3BZ3_best_docking_pose.mol2
r2_gen_303366,3BZ3,-10.68,r2_gen_303366_3BZ3_best_docking_pose.mol2
r2_gen_195330,3BZ3,-9.68,r2_gen_195330_3BZ3_best_docking_pose.mol2
r2_gen_76064,3BZ3,-9.14,r2_gen_76064_3BZ3_best_docking_pose.mol2
r2_gen_12075,3BZ3,-11.07,r2_gen_12075_3BZ3_best_docking_pose.mol2
r2_gen_909,3BZ3,-10.0,r2_gen_909_3BZ3_best_docking_pose.mol2
r2_gen_194828,3BZ3,-7.44,r2_gen_194828_3BZ3_best_docking_pose.mol2
r2_gen_204190,3BZ3,-8.72,r2_gen_204190_3BZ3_best_docking_pose.mol2
r2_gen_274751,3BZ3,-8.32,r2_gen_274751_3BZ3_best_docking_pose.mol2
r2_gen_148790,3BZ3,-7.86,r2_gen_148790_3BZ3_best_docking_pose.mol2
r2_gen_147512,3BZ3,-7.37,r2_gen_147512_3BZ3_best_docking_pose.mol2
r2_gen_216827,3BZ3,-7.52,r2_gen_216827_3BZ3_best_docking_pose.mol2
r2_gen_180490,3BZ3,-6.85,r2_gen_180490_3BZ3_best_docking_pose.mol2
r2_gen_213385,3BZ3,-7.74,r2_gen_213385_3BZ3_best_docking_pose.mol2
r2_gen_84961,3BZ3,-8.26,r2_gen_84961_3BZ3_best_docking_pose.mol2
r2_gen_228381,3BZ3,-9.57,r2_gen_228381_3BZ3_best_docking_pose.mol2
r2_gen_13849,3BZ3,-9.51,r2_gen_13849_3BZ3_best_docking_pose.mol2
r2_gen_8688,3BZ3,-8.56,r2_gen_8688_3BZ3_best_docking_pose.mol2
r2_gen_296838,3BZ3,-7.67,r2_gen_296838_3BZ3_best_docking_pose.mol2
r2_gen_40384,3BZ3,-8.53,r2_gen_40384_3BZ3_best_docking_pose.mol2
r2_gen_112548,3BZ3,-7.87,r2_gen_112548_3BZ3_best_docking_pose.mol2
r2_gen_181572,3BZ3,-7.81,r2_gen_181572_3BZ3_best_docking_pose.mol2
r2_gen_292580,3BZ3,-8.35,r2_gen_292580_3BZ3_best_docking_pose.mol2
r2_gen_192811,3BZ3,-9.58,r2_gen_192811_3BZ3_best_docking_pose.mol2
r2_gen_125775,3BZ3,-8.53,r2_gen_125775_3BZ3_best_docking_pose.mol2
r2_gen_31797,3BZ3,-9.77,r2_gen_31797_3BZ3_best_docking_pose.mol2
r2_gen_75963,3BZ3,-9.57,r2_gen_75963_3BZ3_best_docking_pose.mol2
r2_gen_42364,3BZ3,-5.86,r2_gen_42364_3BZ3_best_docking_pose.mol2
r2_gen_279923,3BZ3,-10.3,r2_gen_279923_3BZ3_best_docking_pose.mol2
r2_gen_59971,3BZ3,-9.61,r2_gen_59971_3BZ3_best_docking_pose.mol2
r2_gen_268756,3BZ3,-7.81,r2_gen_268756_3BZ3_best_docking_pose.mol2
r2_gen_197571,3BZ3,-8.63,r2_gen_197571_3BZ3_best_docking_pose.mol2
r2_gen_14125,3BZ3,-9.4,r2_gen_14125_3BZ3_best_docking_pose.mol2
r2_gen_8540,3BZ3,-7.52,r2_gen_8540_3BZ3_best_docking_pose.mol2
r2_gen_133219,3BZ3,-10.09,r2_gen_133219_3BZ3_best_docking_pose.mol2
r2_gen_113726,3BZ3,-9.65,r2_gen_113726_3BZ3_best_docking_pose.mol2
r2_gen_130965,3BZ3,-8.54,r2_gen_130965_3BZ3_best_docking_pose.mol2
r2_gen_96844,3BZ3,-6.82,r2_gen_96844_3BZ3_best_docking_pose.mol2
r2_gen_61283,3BZ3,-8.04,r2_gen_61283_3BZ3_best_docking_pose.mol2
r2_gen_180257,3BZ3,-8.13,r2_gen_180257_3BZ3_best_docking_pose.mol2
r2_gen_206894,3BZ3,-8.52,r2_gen_206894_3BZ3_best_docking_pose.mol2
r2_gen_83717,3BZ3,-7.65,r2_gen_83717_3BZ3_best_docking_pose.mol2
r2_gen_297623,3BZ3,-9.52,r2_gen_297623_3BZ3_best_docking_pose.mol2
r2_gen_107556,3BZ3,-8.58,r2_gen_107556_3BZ3_best_docking_pose.mol2
r2_gen_300257,3BZ3,-7.85,r2_gen_300257_3BZ3_best_docking_pose.mol2
r2_gen_90227,3BZ3,-8.03,r2_gen_90227_3BZ3_best_docking_pose.mol2
r2_gen_263788,3BZ3,-8.13,r2_gen_263788_3BZ3_best_docking_pose.mol2
r2_gen_161274,3BZ3,-8.97,r2_gen_161274_3BZ3_best_docking_pose.mol2
r2_gen_90039,3BZ3,-8.09,r2_gen_90039_3BZ3_best_docking_pose.mol2
r2_gen_15812,3BZ3,-6.99,r2_gen_15812_3BZ3_best_docking_pose.mol2
r2_gen_172753,3BZ3,-8.56,r2_gen_172753_3BZ3_best_docking_pose.mol2
r2_gen_139654,3BZ3,-7.36,r2_gen_139654_3BZ3_best_docking_pose.mol2
r2_gen_199786,3BZ3,-9.84,r2_gen_199786_3BZ3_best_docking_pose.mol2
r2_gen_236810,3BZ3,-9.72,r2_gen_236810_3BZ3_best_docking_pose.mol2
r2_gen_302148,3BZ3,-7.5,r2_gen_302148_3BZ3_best_docking_pose.mol2
r2_gen_73553,3BZ3,-9.65,r2_gen_73553_3BZ3_best_docking_pose.mol2
r2_gen_61320,3BZ3,-9.46,r2_gen_61320_3BZ3_best_docking_pose.mol2
r2_gen_128173,3BZ3,-9.35,r2_gen_128173_3BZ3_best_docking_pose.mol2
r2_gen_278309,3BZ3,-9.32,r2_gen_278309_3BZ3_best_docking_pose.mol2
r2_gen_172519,3BZ3,-9.01,r2_gen_172519_3BZ3_best_docking_pose.mol2
r2_gen_155082,3BZ3,-10.72,r2_gen_155082_3BZ3_best_docking_pose.mol2
r2_gen_111023,3BZ3,-9.42,r2_gen_111023_3BZ3_best_docking_pose.mol2
r2_gen_212859,3BZ3,-6.7,r2_gen_212859_3BZ3_best_docking_pose.mol2
r2_gen_155340,3BZ3,-6.39,r2_gen_155340_3BZ3_best_docking_pose.mol2
r2_gen_75366,3BZ3,-6.9,r2_gen_75366_3BZ3_best_docking_pose.mol2
r2_gen_53922,3BZ3,-9.59,r2_gen_53922_3BZ3_best_docking_pose.mol2
r2_gen_111101,3BZ3,-7.96,r2_gen_111101_3BZ3_best_docking_pose.mol2
r2_gen_45317,3BZ3,-9.63,r2_gen_45317_3BZ3_best_docking_pose.mol2
r2_gen_167521,3BZ3,-8.88,r2_gen_167521_3BZ3_best_docking_pose.mol2
r2_gen_123064,3BZ3,-7.38,r2_gen_123064_3BZ3_best_docking_pose.mol2
r2_gen_179050,3BZ3,-10.11,r2_gen_179050_3BZ3_best_docking_pose.mol2
r2_gen_167046,3BZ3,-6.74,r2_gen_167046_3BZ3_best_docking_pose.mol2
r2_gen_228739,3BZ3,-8.16,r2_gen_228739_3BZ3_best_docking_pose.mol2
r2_gen_254640,3BZ3,-9.67,r2_gen_254640_3BZ3_best_docking_pose.mol2
r2_gen_129852,3BZ3,-10.0,r2_gen_129852_3BZ3_best_docking_pose.mol2
r2_gen_168873,3BZ3,-9.78,r2_gen_168873_3BZ3_best_docking_pose.mol2
r2_gen_144647,3BZ3,-9.36,r2_gen_144647_3BZ3_best_docking_pose.mol2
r2_gen_108733,3BZ3,-10.26,r2_gen_108733_3BZ3_best_docking_pose.mol2
r2_gen_206452,3BZ3,-8.58,r2_gen_206452_3BZ3_best_docking_pose.mol2
r2_gen_177000,3BZ3,-10.93,r2_gen_177000_3BZ3_best_docking_pose.mol2
r2_gen_20677,3BZ3,-8.01,r2_gen_20677_3BZ3_best_docking_pose.mol2
r2_gen_279514,3BZ3,-7.4,r2_gen_279514_3BZ3_best_docking_pose.mol2
r2_gen_110211,3BZ3,-9.12,r2_gen_110211_3BZ3_best_docking_pose.mol2
r2_gen_14941,3BZ3,-8.94,r2_gen_14941_3BZ3_best_docking_pose.mol2
r2_gen_232314,3BZ3,-8.63,r2_gen_232314_3BZ3_best_docking_pose.mol2
r2_gen_142784,3BZ3,-9.19,r2_gen_142784_3BZ3_best_docking_pose.mol2
r2_gen_76439,3BZ3,-8.08,r2_gen_76439_3BZ3_best_docking_pose.mol2
r2_gen_300945,3BZ3,-9.36,r2_gen_300945_3BZ3_best_docking_pose.mol2
r2_gen_139558,3BZ3,-7.4,r2_gen_139558_3BZ3_best_docking_pose.mol2
r2_gen_5402,3BZ3,-9.3,r2_gen_5402_3BZ3_best_docking_pose.mol2
r2_gen_219917,3BZ3,-11.4,r2_gen_219917_3BZ3_best_docking_pose.mol2
r2_gen_286829,3BZ3,-7.63,r2_gen_286829_3BZ3_best_docking_pose.mol2
r2_gen_7099,3BZ3,-9.59,r2_gen_7099_3BZ3_best_docking_pose.mol2
r2_gen_236242,3BZ3,-7.72,r2_gen_236242_3BZ3_best_docking_pose.mol2
r2_gen_179607,3BZ3,-8.07,r2_gen_179607_3BZ3_best_docking_pose.mol2
r2_gen_275355,3BZ3,-6.75,r2_gen_275355_3BZ3_best_docking_pose.mol2
r2_gen_48039,3BZ3,-9.66,r2_gen_48039_3BZ3_best_docking_pose.mol2
r2_gen_49563,3BZ3,-8.94,r2_gen_49563_3BZ3_best_docking_pose.mol2
r2_gen_238251,3BZ3,-10.14,r2_gen_238251_3BZ3_best_docking_pose.mol2
r2_gen_21480,3BZ3,-8.61,r2_gen_21480_3BZ3_best_docking_pose.mol2
r2_gen_242545,3BZ3,-8.99,r2_gen_242545_3BZ3_best_docking_pose.mol2
r2_gen_27956,3BZ3,-8.55,r2_gen_27956_3BZ3_best_docking_pose.mol2
r2_gen_292323,3BZ3,-9.33,r2_gen_292323_3BZ3_best_docking_pose.mol2
r2_gen_176215,3BZ3,-10.42,r2_gen_176215_3BZ3_best_docking_pose.mol2
r2_gen_143024,3BZ3,-7.86,r2_gen_143024_3BZ3_best_docking_pose.mol2
r2_gen_132223,3BZ3,-8.9,r2_gen_132223_3BZ3_best_docking_pose.mol2
r2_gen_260399,3BZ3,-10.47,r2_gen_260399_3BZ3_best_docking_pose.mol2
r2_gen_298362,3BZ3,-7.77,r2_gen_298362_3BZ3_best_docking_pose.mol2
r2_gen_293821,3BZ3,-10.28,r2_gen_293821_3BZ3_best_docking_pose.mol2
r2_gen_4720,3BZ3,-9.26,r2_gen_4720_3BZ3_best_docking_pose.mol2
r2_gen_223113,3BZ3,-8.78,r2_gen_223113_3BZ3_best_docking_pose.mol2
r2_gen_207921,3BZ3,-6.96,r2_gen_207921_3BZ3_best_docking_pose.mol2
r2_gen_288315,3BZ3,-9.56,r2_gen_288315_3BZ3_best_docking_pose.mol2
r2_gen_91962,3BZ3,-10.21,r2_gen_91962_3BZ3_best_docking_pose.mol2
r2_gen_222770,3BZ3,-9.59,r2_gen_222770_3BZ3_best_docking_pose.mol2
r2_gen_140706,3BZ3,-10.25,r2_gen_140706_3BZ3_best_docking_pose.mol2
